Division,river_discharge,Year,Quarter,Month,Day
Barisal,0.14,2016,Qtr 1,March,12
Barisal,0.14,2023,Qtr 1,February,14
Barisal,0.14,2023,Qtr 1,February,15
Barisal,0.16,2009,Qtr 1,February,1
Barisal,0.16,2009,Qtr 1,February,2
Barisal,0.16,2009,Qtr 1,February,3
Barisal,0.16,2009,Qtr 1,February,4
Barisal,0.16,2009,Qtr 1,February,5
Barisal,0.16,2009,Qtr 1,February,6
Barisal,0.16,2009,Qtr 1,February,7
Barisal,0.16,2009,Qtr 1,February,8
Barisal,0.16,2009,Qtr 1,February,9
Barisal,0.16,2009,Qtr 1,February,10
Barisal,0.16,2009,Qtr 1,February,11
Barisal,0.16,2009,Qtr 1,February,12
Barisal,0.16,2009,Qtr 1,February,13
Barisal,0.16,2009,Qtr 1,February,14
Barisal,0.16,2009,Qtr 1,February,15
Barisal,0.16,2009,Qtr 1,February,16
Barisal,0.16,2009,Qtr 1,February,17
Barisal,0.16,2009,Qtr 1,February,18
Barisal,0.16,2009,Qtr 1,February,19
Barisal,0.16,2009,Qtr 1,February,20
Barisal,0.16,2009,Qtr 1,February,21
Barisal,0.16,2009,Qtr 1,February,22
Barisal,0.16,2009,Qtr 1,February,23
Barisal,0.16,2009,Qtr 1,February,24
Barisal,0.16,2009,Qtr 1,February,25
Barisal,0.16,2009,Qtr 1,February,26
Barisal,0.16,2009,Qtr 1,February,27
Barisal,0.16,2009,Qtr 1,February,28
Barisal,0.16,2009,Qtr 1,March,1
Barisal,0.16,2009,Qtr 1,March,2
Barisal,0.16,2009,Qtr 1,March,3
Barisal,0.16,2009,Qtr 1,March,4
Barisal,0.16,2009,Qtr 1,March,10
Barisal,0.16,2009,Qtr 1,March,11
Barisal,0.16,2009,Qtr 1,March,12
Barisal,0.16,2009,Qtr 1,March,16
Barisal,0.16,2009,Qtr 1,March,29
Barisal,0.16,2009,Qtr 2,April,10
Barisal,0.16,2009,Qtr 2,April,16
Barisal,0.16,2009,Qtr 2,April,25
Barisal,0.16,2009,Qtr 2,May,3
Barisal,0.16,2009,Qtr 2,May,6
Barisal,0.16,2009,Qtr 2,May,7
Barisal,0.16,2009,Qtr 2,June,22
Barisal,0.16,2010,Qtr 1,January,29
Barisal,0.16,2010,Qtr 1,January,30
Barisal,0.16,2010,Qtr 1,January,31
Barisal,0.16,2010,Qtr 1,February,8
Barisal,0.16,2010,Qtr 1,February,9
Barisal,0.16,2010,Qtr 1,February,10
Barisal,0.16,2010,Qtr 1,February,11
Barisal,0.16,2010,Qtr 1,February,12
Barisal,0.16,2010,Qtr 1,February,14
Barisal,0.16,2010,Qtr 1,February,15
Barisal,0.16,2010,Qtr 1,February,16
Barisal,0.16,2010,Qtr 1,February,18
Barisal,0.16,2010,Qtr 1,February,19
Barisal,0.16,2010,Qtr 1,February,20
Barisal,0.16,2010,Qtr 1,February,21
Barisal,0.16,2010,Qtr 1,February,22
Barisal,0.16,2010,Qtr 1,February,23
Barisal,0.16,2010,Qtr 1,February,24
Barisal,0.16,2010,Qtr 1,March,5
Barisal,0.16,2010,Qtr 1,March,6
Barisal,0.16,2010,Qtr 1,March,7
Barisal,0.16,2010,Qtr 1,March,8
Barisal,0.16,2010,Qtr 1,March,9
Barisal,0.16,2010,Qtr 2,May,14
Barisal,0.16,2010,Qtr 2,May,15
Barisal,0.16,2011,Qtr 1,January,28
Barisal,0.16,2011,Qtr 1,January,29
Barisal,0.16,2011,Qtr 1,January,30
Barisal,0.16,2011,Qtr 1,January,31
Barisal,0.16,2011,Qtr 1,February,1
Barisal,0.16,2011,Qtr 1,February,5
Barisal,0.16,2011,Qtr 1,February,6
Barisal,0.16,2011,Qtr 1,February,7
Barisal,0.16,2011,Qtr 1,February,8
Barisal,0.16,2011,Qtr 1,February,9
Barisal,0.16,2011,Qtr 1,February,17
Barisal,0.16,2011,Qtr 1,February,18
Barisal,0.16,2011,Qtr 1,February,19
Barisal,0.16,2011,Qtr 1,February,23
Barisal,0.16,2011,Qtr 1,February,24
Barisal,0.16,2011,Qtr 1,March,26
Barisal,0.16,2011,Qtr 1,March,27
Barisal,0.16,2011,Qtr 1,March,28
Barisal,0.16,2011,Qtr 2,April,7
Barisal,0.16,2011,Qtr 2,May,14
Barisal,0.16,2011,Qtr 2,May,15
Barisal,0.16,2012,Qtr 1,January,29
Barisal,0.16,2012,Qtr 1,January,30
Barisal,0.16,2012,Qtr 1,January,31
Barisal,0.16,2012,Qtr 1,February,1
Barisal,0.16,2012,Qtr 1,February,2
Barisal,0.16,2012,Qtr 1,February,3
Barisal,0.16,2012,Qtr 1,February,4
Barisal,0.16,2012,Qtr 1,February,5
Barisal,0.16,2012,Qtr 1,February,6
Barisal,0.16,2012,Qtr 1,February,7
Barisal,0.16,2012,Qtr 1,February,8
Barisal,0.16,2012,Qtr 1,February,9
Barisal,0.16,2012,Qtr 1,February,10
Barisal,0.16,2012,Qtr 1,February,16
Barisal,0.16,2012,Qtr 1,February,17
Barisal,0.16,2012,Qtr 1,February,18
Barisal,0.16,2012,Qtr 1,February,19
Barisal,0.16,2012,Qtr 1,February,20
Barisal,0.16,2012,Qtr 1,February,21
Barisal,0.16,2012,Qtr 1,February,22
Barisal,0.16,2012,Qtr 1,March,1
Barisal,0.16,2012,Qtr 1,March,8
Barisal,0.16,2012,Qtr 1,March,9
Barisal,0.16,2012,Qtr 1,March,10
Barisal,0.16,2012,Qtr 1,March,19
Barisal,0.16,2012,Qtr 1,March,20
Barisal,0.16,2012,Qtr 1,March,21
Barisal,0.16,2012,Qtr 1,March,22
Barisal,0.16,2012,Qtr 2,April,26
Barisal,0.16,2012,Qtr 2,April,27
Barisal,0.16,2012,Qtr 2,May,10
Barisal,0.16,2012,Qtr 2,May,11
Barisal,0.16,2012,Qtr 2,May,24
Barisal,0.16,2012,Qtr 2,May,25
Barisal,0.16,2012,Qtr 2,May,28
Barisal,0.16,2013,Qtr 1,January,31
Barisal,0.16,2013,Qtr 1,February,1
Barisal,0.16,2013,Qtr 1,February,2
Barisal,0.16,2013,Qtr 1,February,3
Barisal,0.16,2013,Qtr 1,February,4
Barisal,0.16,2013,Qtr 1,February,17
Barisal,0.16,2013,Qtr 1,February,20
Barisal,0.16,2013,Qtr 1,February,21
Barisal,0.16,2013,Qtr 1,February,22
Barisal,0.16,2013,Qtr 1,March,18
Barisal,0.16,2013,Qtr 1,March,19
Barisal,0.16,2013,Qtr 1,March,20
Barisal,0.16,2013,Qtr 1,March,21
Barisal,0.16,2013,Qtr 2,April,28
Barisal,0.16,2014,Qtr 1,February,2
Barisal,0.16,2014,Qtr 1,February,3
Barisal,0.16,2014,Qtr 1,February,4
Barisal,0.16,2014,Qtr 1,February,5
Barisal,0.16,2014,Qtr 1,February,6
Barisal,0.16,2014,Qtr 1,February,7
Barisal,0.16,2014,Qtr 1,February,8
Barisal,0.16,2014,Qtr 1,February,9
Barisal,0.16,2014,Qtr 1,February,10
Barisal,0.16,2014,Qtr 1,February,11
Barisal,0.16,2014,Qtr 1,February,12
Barisal,0.16,2014,Qtr 1,February,13
Barisal,0.16,2014,Qtr 1,February,14
Barisal,0.16,2014,Qtr 1,February,15
Barisal,0.16,2014,Qtr 1,February,28
Barisal,0.16,2014,Qtr 1,March,1
Barisal,0.16,2014,Qtr 1,March,2
Barisal,0.16,2014,Qtr 1,March,4
Barisal,0.16,2014,Qtr 1,March,5
Barisal,0.16,2014,Qtr 1,March,29
Barisal,0.16,2014,Qtr 1,March,30
Barisal,0.16,2014,Qtr 2,May,20
Barisal,0.16,2014,Qtr 2,May,24
Barisal,0.16,2015,Qtr 1,January,27
Barisal,0.16,2015,Qtr 1,January,28
Barisal,0.16,2015,Qtr 1,January,30
Barisal,0.16,2015,Qtr 1,January,31
Barisal,0.16,2015,Qtr 1,February,1
Barisal,0.16,2015,Qtr 1,February,27
Barisal,0.16,2015,Qtr 1,February,28
Barisal,0.16,2015,Qtr 1,March,1
Barisal,0.16,2015,Qtr 1,March,10
Barisal,0.16,2015,Qtr 2,April,15
Barisal,0.16,2015,Qtr 2,May,24
Barisal,0.16,2016,Qtr 1,February,7
Barisal,0.16,2016,Qtr 1,February,8
Barisal,0.16,2016,Qtr 1,February,20
Barisal,0.16,2016,Qtr 1,February,21
Barisal,0.16,2016,Qtr 1,February,22
Barisal,0.16,2016,Qtr 1,February,23
Barisal,0.16,2016,Qtr 1,March,7
Barisal,0.16,2016,Qtr 1,March,8
Barisal,0.16,2016,Qtr 1,March,19
Barisal,0.16,2016,Qtr 1,March,26
Barisal,0.16,2016,Qtr 1,March,27
Barisal,0.16,2016,Qtr 2,April,11
Barisal,0.16,2016,Qtr 2,April,12
Barisal,0.16,2017,Qtr 1,February,9
Barisal,0.16,2017,Qtr 1,February,10
Barisal,0.16,2017,Qtr 1,February,11
Barisal,0.16,2017,Qtr 1,February,12
Barisal,0.16,2017,Qtr 1,February,13
Barisal,0.16,2017,Qtr 1,February,14
Barisal,0.16,2017,Qtr 1,February,15
Barisal,0.16,2017,Qtr 1,February,16
Barisal,0.16,2017,Qtr 1,February,17
Barisal,0.16,2017,Qtr 1,February,18
Barisal,0.16,2017,Qtr 1,March,2
Barisal,0.16,2017,Qtr 1,March,3
Barisal,0.16,2017,Qtr 1,March,4
Barisal,0.16,2017,Qtr 1,March,29
Barisal,0.16,2017,Qtr 1,March,30
Barisal,0.16,2017,Qtr 1,March,31
Barisal,0.16,2017,Qtr 2,April,1
Barisal,0.16,2017,Qtr 2,April,2
Barisal,0.16,2017,Qtr 2,April,12
Barisal,0.16,2017,Qtr 2,April,13
Barisal,0.16,2017,Qtr 2,April,14
Barisal,0.16,2017,Qtr 2,May,5
Barisal,0.16,2017,Qtr 2,May,25
Barisal,0.16,2018,Qtr 1,February,13
Barisal,0.16,2018,Qtr 1,February,14
Barisal,0.16,2018,Qtr 1,February,15
Barisal,0.16,2018,Qtr 1,February,25
Barisal,0.16,2018,Qtr 1,February,26
Barisal,0.16,2018,Qtr 1,February,27
Barisal,0.16,2018,Qtr 1,March,2
Barisal,0.16,2018,Qtr 1,March,3
Barisal,0.16,2018,Qtr 1,March,4
Barisal,0.16,2018,Qtr 1,March,5
Barisal,0.16,2018,Qtr 1,March,6
Barisal,0.16,2018,Qtr 1,March,7
Barisal,0.16,2018,Qtr 1,March,13
Barisal,0.16,2018,Qtr 1,March,14
Barisal,0.16,2018,Qtr 1,March,15
Barisal,0.16,2018,Qtr 1,March,16
Barisal,0.16,2018,Qtr 1,March,17
Barisal,0.16,2018,Qtr 1,March,18
Barisal,0.16,2018,Qtr 1,March,19
Barisal,0.16,2018,Qtr 1,March,27
Barisal,0.16,2018,Qtr 1,March,28
Barisal,0.16,2018,Qtr 1,March,29
Barisal,0.16,2018,Qtr 1,March,30
Barisal,0.16,2018,Qtr 2,April,5
Barisal,0.16,2018,Qtr 2,April,6
Barisal,0.16,2019,Qtr 1,February,3
Barisal,0.16,2019,Qtr 1,February,4
Barisal,0.16,2019,Qtr 1,February,5
Barisal,0.16,2019,Qtr 1,February,6
Barisal,0.16,2019,Qtr 1,February,7
Barisal,0.16,2019,Qtr 1,February,8
Barisal,0.16,2019,Qtr 1,February,9
Barisal,0.16,2019,Qtr 1,February,10
Barisal,0.16,2019,Qtr 1,February,11
Barisal,0.16,2019,Qtr 1,February,12
Barisal,0.16,2019,Qtr 1,February,13
Barisal,0.16,2019,Qtr 1,February,14
Barisal,0.16,2019,Qtr 1,February,15
Barisal,0.16,2019,Qtr 1,February,24
Barisal,0.16,2019,Qtr 1,March,15
Barisal,0.16,2019,Qtr 1,March,16
Barisal,0.16,2019,Qtr 1,March,17
Barisal,0.16,2019,Qtr 1,March,18
Barisal,0.16,2019,Qtr 1,March,19
Barisal,0.16,2019,Qtr 1,March,20
Barisal,0.16,2019,Qtr 1,March,23
Barisal,0.16,2019,Qtr 2,April,24
Barisal,0.16,2019,Qtr 2,April,25
Barisal,0.16,2019,Qtr 2,May,11
Barisal,0.16,2019,Qtr 2,May,23
Barisal,0.16,2019,Qtr 2,May,27
Barisal,0.16,2019,Qtr 2,June,2
Barisal,0.16,2020,Qtr 1,February,13
Barisal,0.16,2020,Qtr 1,February,14
Barisal,0.16,2020,Qtr 1,February,20
Barisal,0.16,2020,Qtr 1,February,21
Barisal,0.16,2020,Qtr 1,February,22
Barisal,0.16,2020,Qtr 1,February,23
Barisal,0.16,2020,Qtr 1,March,2
Barisal,0.16,2020,Qtr 1,March,3
Barisal,0.16,2020,Qtr 1,March,4
Barisal,0.16,2020,Qtr 1,March,5
Barisal,0.16,2020,Qtr 1,March,11
Barisal,0.16,2020,Qtr 1,March,12
Barisal,0.16,2020,Qtr 2,April,4
Barisal,0.16,2020,Qtr 2,April,10
Barisal,0.16,2020,Qtr 2,April,11
Barisal,0.16,2020,Qtr 2,May,16
Barisal,0.16,2020,Qtr 2,May,17
Barisal,0.16,2021,Qtr 1,February,6
Barisal,0.16,2021,Qtr 1,February,8
Barisal,0.16,2021,Qtr 1,February,9
Barisal,0.16,2021,Qtr 1,February,10
Barisal,0.16,2021,Qtr 1,February,11
Barisal,0.16,2021,Qtr 1,February,12
Barisal,0.16,2021,Qtr 1,February,13
Barisal,0.16,2021,Qtr 1,February,14
Barisal,0.16,2021,Qtr 1,February,15
Barisal,0.16,2021,Qtr 1,February,16
Barisal,0.16,2021,Qtr 1,February,17
Barisal,0.16,2021,Qtr 1,February,18
Barisal,0.16,2021,Qtr 1,February,19
Barisal,0.16,2021,Qtr 1,February,22
Barisal,0.16,2021,Qtr 1,February,23
Barisal,0.16,2021,Qtr 1,February,24
Barisal,0.16,2021,Qtr 1,February,25
Barisal,0.16,2021,Qtr 1,February,26
Barisal,0.16,2021,Qtr 1,February,27
Barisal,0.16,2021,Qtr 1,February,28
Barisal,0.16,2021,Qtr 1,March,1
Barisal,0.16,2021,Qtr 1,March,2
Barisal,0.16,2021,Qtr 1,March,3
Barisal,0.16,2021,Qtr 1,March,4
Barisal,0.16,2021,Qtr 2,May,20
Barisal,0.16,2022,Qtr 1,March,3
Barisal,0.16,2022,Qtr 1,March,4
Barisal,0.16,2022,Qtr 1,March,5
Barisal,0.16,2022,Qtr 1,March,6
Barisal,0.16,2022,Qtr 1,March,7
Barisal,0.16,2022,Qtr 2,April,27
Barisal,0.16,2023,Qtr 1,January,31
Barisal,0.16,2023,Qtr 1,February,3
Barisal,0.16,2023,Qtr 1,February,4
Barisal,0.16,2023,Qtr 1,February,5
Barisal,0.16,2023,Qtr 1,February,6
Barisal,0.16,2023,Qtr 1,February,7
Barisal,0.16,2023,Qtr 1,February,8
Barisal,0.16,2023,Qtr 1,February,9
Barisal,0.16,2023,Qtr 1,February,10
Barisal,0.16,2023,Qtr 1,February,11
Barisal,0.16,2023,Qtr 1,February,12
Barisal,0.16,2023,Qtr 1,February,13
Barisal,0.16,2023,Qtr 1,February,16
Barisal,0.16,2023,Qtr 1,February,17
Barisal,0.16,2023,Qtr 1,February,22
Barisal,0.16,2023,Qtr 1,February,23
Barisal,0.16,2023,Qtr 1,February,24
Barisal,0.16,2023,Qtr 1,February,25
Barisal,0.16,2023,Qtr 1,February,26
Barisal,0.16,2023,Qtr 1,February,27
Barisal,0.16,2023,Qtr 1,February,28
Barisal,0.16,2023,Qtr 1,March,17
Barisal,0.16,2023,Qtr 1,March,18
Barisal,0.16,2023,Qtr 2,April,10
Barisal,0.16,2023,Qtr 2,April,28
Barisal,0.16,2023,Qtr 2,May,8
Barisal,0.16,2023,Qtr 2,June,3
Barisal,0.17,2010,Qtr 1,January,27
Barisal,0.17,2010,Qtr 1,January,28
Barisal,0.17,2011,Qtr 1,January,27
Barisal,0.17,2013,Qtr 1,January,27
Barisal,0.17,2013,Qtr 1,January,28
Barisal,0.17,2013,Qtr 1,January,29
Barisal,0.17,2013,Qtr 1,January,30
Barisal,0.17,2015,Qtr 1,January,26
Barisal,0.17,2016,Qtr 1,February,5
Barisal,0.17,2016,Qtr 1,February,6
Barisal,0.17,2016,Qtr 1,February,9
Barisal,0.17,2016,Qtr 1,February,10
Barisal,0.17,2016,Qtr 1,February,11
Barisal,0.17,2016,Qtr 1,February,18
Barisal,0.17,2016,Qtr 1,February,19
Barisal,0.17,2016,Qtr 1,March,5
Barisal,0.17,2016,Qtr 1,March,6
Barisal,0.17,2020,Qtr 1,February,11
Barisal,0.17,2020,Qtr 1,February,12
Barisal,0.17,2020,Qtr 1,February,15
Barisal,0.17,2020,Qtr 1,February,16
Barisal,0.17,2020,Qtr 1,February,17
Barisal,0.17,2020,Qtr 1,February,18
Barisal,0.17,2020,Qtr 1,February,19
Barisal,0.17,2020,Qtr 1,February,24
Barisal,0.17,2020,Qtr 1,March,1
Barisal,0.17,2022,Qtr 1,February,18
Barisal,0.17,2023,Qtr 1,January,27
Barisal,0.17,2023,Qtr 1,January,28
Barisal,0.17,2023,Qtr 1,January,29
Barisal,0.17,2023,Qtr 1,January,30
Barisal,0.17,2023,Qtr 1,February,1
Barisal,0.17,2023,Qtr 1,February,2
Barisal,0.17,2023,Qtr 1,February,18
Barisal,0.17,2023,Qtr 1,February,19
Barisal,0.17,2023,Qtr 1,February,20
Barisal,0.17,2023,Qtr 1,February,21
Barisal,0.19,2009,Qtr 1,January,27
Barisal,0.19,2009,Qtr 1,January,28
Barisal,0.19,2009,Qtr 1,January,29
Barisal,0.19,2009,Qtr 1,January,30
Barisal,0.19,2009,Qtr 1,January,31
Barisal,0.19,2009,Qtr 2,April,9
Barisal,0.19,2009,Qtr 2,April,24
Barisal,0.19,2009,Qtr 2,May,4
Barisal,0.19,2009,Qtr 2,May,5
Barisal,0.19,2009,Qtr 2,May,13
Barisal,0.19,2009,Qtr 2,June,18
Barisal,0.19,2009,Qtr 2,June,19
Barisal,0.19,2009,Qtr 2,June,21
Barisal,0.19,2010,Qtr 1,January,26
Barisal,0.19,2010,Qtr 1,February,17
Barisal,0.19,2010,Qtr 1,March,4
Barisal,0.19,2010,Qtr 2,April,24
Barisal,0.19,2010,Qtr 2,May,16
Barisal,0.19,2010,Qtr 2,May,18
Barisal,0.19,2010,Qtr 2,May,19
Barisal,0.19,2010,Qtr 2,May,20
Barisal,0.19,2011,Qtr 1,January,26
Barisal,0.19,2011,Qtr 1,February,20
Barisal,0.19,2011,Qtr 1,February,21
Barisal,0.19,2011,Qtr 1,February,22
Barisal,0.19,2011,Qtr 2,May,13
Barisal,0.19,2012,Qtr 1,January,26
Barisal,0.19,2012,Qtr 1,January,27
Barisal,0.19,2012,Qtr 1,January,28
Barisal,0.19,2012,Qtr 1,March,2
Barisal,0.19,2012,Qtr 1,March,6
Barisal,0.19,2012,Qtr 1,March,7
Barisal,0.19,2012,Qtr 2,April,6
Barisal,0.19,2012,Qtr 2,April,25
Barisal,0.19,2012,Qtr 2,May,19
Barisal,0.19,2012,Qtr 2,May,23
Barisal,0.19,2013,Qtr 1,January,25
Barisal,0.19,2013,Qtr 1,January,26
Barisal,0.19,2013,Qtr 1,February,18
Barisal,0.19,2013,Qtr 1,February,19
Barisal,0.19,2013,Qtr 2,April,27
Barisal,0.19,2014,Qtr 1,January,25
Barisal,0.19,2014,Qtr 1,January,26
Barisal,0.19,2014,Qtr 1,January,27
Barisal,0.19,2014,Qtr 1,January,28
Barisal,0.19,2014,Qtr 1,January,29
Barisal,0.19,2014,Qtr 1,January,30
Barisal,0.19,2014,Qtr 1,January,31
Barisal,0.19,2014,Qtr 1,February,1
Barisal,0.19,2014,Qtr 1,February,25
Barisal,0.19,2014,Qtr 1,February,26
Barisal,0.19,2014,Qtr 1,February,27
Barisal,0.19,2014,Qtr 1,March,23
Barisal,0.19,2014,Qtr 2,May,3
Barisal,0.19,2014,Qtr 2,June,11
Barisal,0.19,2014,Qtr 2,June,12
Barisal,0.19,2014,Qtr 2,June,13
Barisal,0.19,2015,Qtr 1,January,25
Barisal,0.19,2015,Qtr 1,February,15
Barisal,0.19,2015,Qtr 1,February,26
Barisal,0.19,2015,Qtr 1,March,9
Barisal,0.19,2015,Qtr 1,March,29
Barisal,0.19,2015,Qtr 2,April,14
Barisal,0.19,2016,Qtr 1,February,4
Barisal,0.19,2016,Qtr 1,February,12
Barisal,0.19,2016,Qtr 1,February,16
Barisal,0.19,2016,Qtr 1,February,17
Barisal,0.19,2016,Qtr 1,March,25
Barisal,0.19,2016,Qtr 2,April,10
Barisal,0.19,2016,Qtr 2,May,12
Barisal,0.19,2017,Qtr 1,January,29
Barisal,0.19,2017,Qtr 1,January,30
Barisal,0.19,2017,Qtr 1,January,31
Barisal,0.19,2017,Qtr 1,February,1
Barisal,0.19,2017,Qtr 1,February,2
Barisal,0.19,2017,Qtr 1,February,3
Barisal,0.19,2017,Qtr 1,February,4
Barisal,0.19,2017,Qtr 1,February,5
Barisal,0.19,2017,Qtr 1,February,6
Barisal,0.19,2017,Qtr 1,February,7
Barisal,0.19,2017,Qtr 1,February,8
Barisal,0.19,2017,Qtr 1,February,19
Barisal,0.19,2017,Qtr 1,February,20
Barisal,0.19,2017,Qtr 1,February,21
Barisal,0.19,2017,Qtr 1,February,22
Barisal,0.19,2017,Qtr 1,February,23
Barisal,0.19,2017,Qtr 1,February,25
Barisal,0.19,2017,Qtr 1,February,26
Barisal,0.19,2017,Qtr 1,February,27
Barisal,0.19,2017,Qtr 1,February,28
Barisal,0.19,2017,Qtr 1,March,1
Barisal,0.19,2017,Qtr 1,March,25
Barisal,0.19,2017,Qtr 1,March,26
Barisal,0.19,2017,Qtr 1,March,27
Barisal,0.19,2017,Qtr 1,March,28
Barisal,0.19,2017,Qtr 2,April,11
Barisal,0.19,2017,Qtr 2,May,4
Barisal,0.19,2017,Qtr 2,May,9
Barisal,0.19,2017,Qtr 2,May,13
Barisal,0.19,2017,Qtr 2,May,14
Barisal,0.19,2017,Qtr 2,May,15
Barisal,0.19,2017,Qtr 2,May,16
Barisal,0.19,2017,Qtr 2,May,23
Barisal,0.19,2017,Qtr 2,May,24
Barisal,0.19,2018,Qtr 1,February,3
Barisal,0.19,2018,Qtr 1,February,4
Barisal,0.19,2018,Qtr 1,February,5
Barisal,0.19,2018,Qtr 1,February,6
Barisal,0.19,2018,Qtr 1,February,7
Barisal,0.19,2018,Qtr 1,February,8
Barisal,0.19,2018,Qtr 1,February,9
Barisal,0.19,2018,Qtr 1,February,10
Barisal,0.19,2018,Qtr 1,February,11
Barisal,0.19,2018,Qtr 1,February,12
Barisal,0.19,2018,Qtr 1,February,16
Barisal,0.19,2018,Qtr 1,February,17
Barisal,0.19,2018,Qtr 1,February,18
Barisal,0.19,2018,Qtr 1,February,19
Barisal,0.19,2018,Qtr 1,February,20
Barisal,0.19,2018,Qtr 1,February,21
Barisal,0.19,2018,Qtr 1,February,22
Barisal,0.19,2018,Qtr 1,February,23
Barisal,0.19,2018,Qtr 1,February,24
Barisal,0.19,2018,Qtr 1,February,28
Barisal,0.19,2018,Qtr 1,March,1
Barisal,0.19,2018,Qtr 1,March,31
Barisal,0.19,2018,Qtr 2,April,3
Barisal,0.19,2018,Qtr 2,April,4
Barisal,0.19,2018,Qtr 2,April,7
Barisal,0.19,2018,Qtr 2,April,12
Barisal,0.19,2018,Qtr 2,April,13
Barisal,0.19,2018,Qtr 2,April,14
Barisal,0.19,2018,Qtr 2,April,15
Barisal,0.19,2018,Qtr 2,April,16
Barisal,0.19,2019,Qtr 1,January,26
Barisal,0.19,2019,Qtr 1,January,27
Barisal,0.19,2019,Qtr 1,January,28
Barisal,0.19,2019,Qtr 1,January,29
Barisal,0.19,2019,Qtr 1,January,30
Barisal,0.19,2019,Qtr 1,January,31
Barisal,0.19,2019,Qtr 1,February,1
Barisal,0.19,2019,Qtr 1,February,2
Barisal,0.19,2019,Qtr 1,February,16
Barisal,0.19,2019,Qtr 1,February,17
Barisal,0.19,2019,Qtr 1,February,20
Barisal,0.19,2019,Qtr 1,February,21
Barisal,0.19,2019,Qtr 1,February,22
Barisal,0.19,2019,Qtr 1,February,23
Barisal,0.19,2019,Qtr 1,March,14
Barisal,0.19,2019,Qtr 2,April,22
Barisal,0.19,2019,Qtr 2,April,23
Barisal,0.19,2019,Qtr 2,May,10
Barisal,0.19,2019,Qtr 2,May,14
Barisal,0.19,2019,Qtr 2,May,22
Barisal,0.19,2019,Qtr 2,May,24
Barisal,0.19,2019,Qtr 2,May,25
Barisal,0.19,2019,Qtr 2,May,26
Barisal,0.19,2020,Qtr 1,February,4
Barisal,0.19,2020,Qtr 1,February,5
Barisal,0.19,2020,Qtr 1,February,6
Barisal,0.19,2020,Qtr 1,February,7
Barisal,0.19,2020,Qtr 1,February,8
Barisal,0.19,2020,Qtr 1,February,9
Barisal,0.19,2020,Qtr 1,February,10
Barisal,0.19,2020,Qtr 1,February,25
Barisal,0.19,2020,Qtr 1,February,29
Barisal,0.19,2020,Qtr 1,March,6
Barisal,0.19,2020,Qtr 1,March,9
Barisal,0.19,2020,Qtr 1,March,10
Barisal,0.19,2020,Qtr 2,April,8
Barisal,0.19,2020,Qtr 2,April,9
Barisal,0.19,2020,Qtr 2,May,14
Barisal,0.19,2020,Qtr 2,May,15
Barisal,0.19,2020,Qtr 2,May,19
Barisal,0.19,2021,Qtr 1,January,31
Barisal,0.19,2021,Qtr 1,February,1
Barisal,0.19,2021,Qtr 1,February,2
Barisal,0.19,2021,Qtr 1,February,3
Barisal,0.19,2021,Qtr 1,February,4
Barisal,0.19,2021,Qtr 1,February,5
Barisal,0.19,2021,Qtr 1,February,7
Barisal,0.19,2021,Qtr 1,February,20
Barisal,0.19,2021,Qtr 1,February,21
Barisal,0.19,2021,Qtr 2,May,19
Barisal,0.19,2022,Qtr 1,February,14
Barisal,0.19,2022,Qtr 1,February,15
Barisal,0.19,2022,Qtr 1,February,16
Barisal,0.19,2022,Qtr 1,February,17
Barisal,0.19,2022,Qtr 1,February,19
Barisal,0.19,2022,Qtr 1,March,1
Barisal,0.19,2022,Qtr 1,March,2
Barisal,0.19,2022,Qtr 2,April,26
Barisal,0.19,2022,Qtr 2,May,3
Barisal,0.19,2023,Qtr 1,January,26
Barisal,0.19,2023,Qtr 2,April,9
Barisal,0.19,2023,Qtr 2,April,27
Barisal,0.19,2023,Qtr 2,April,29
Barisal,0.19,2023,Qtr 2,April,30
Barisal,0.19,2023,Qtr 2,May,2
Barisal,0.19,2023,Qtr 2,May,7
Barisal,0.19,2023,Qtr 2,May,14
Barisal,0.19,2023,Qtr 2,May,15
Barisal,0.19,2023,Qtr 2,June,2
Barisal,0.19,2023,Qtr 2,June,17
Barisal,0.2,2010,Qtr 1,January,25
Barisal,0.2,2011,Qtr 1,January,8
Barisal,0.2,2011,Qtr 1,January,23
Barisal,0.2,2011,Qtr 1,January,24
Barisal,0.2,2011,Qtr 1,January,25
Barisal,0.2,2012,Qtr 1,January,1
Barisal,0.2,2013,Qtr 1,January,16
Barisal,0.2,2013,Qtr 1,January,17
Barisal,0.2,2013,Qtr 1,January,18
Barisal,0.2,2013,Qtr 1,January,19
Barisal,0.2,2013,Qtr 1,January,20
Barisal,0.2,2013,Qtr 1,January,21
Barisal,0.2,2013,Qtr 1,January,22
Barisal,0.2,2013,Qtr 1,January,23
Barisal,0.2,2013,Qtr 1,January,24
Barisal,0.2,2015,Qtr 1,January,21
Barisal,0.2,2015,Qtr 1,January,22
Barisal,0.2,2015,Qtr 1,January,23
Barisal,0.2,2015,Qtr 1,January,24
Barisal,0.2,2016,Qtr 1,January,27
Barisal,0.2,2016,Qtr 1,January,28
Barisal,0.2,2016,Qtr 1,January,29
Barisal,0.2,2016,Qtr 1,January,30
Barisal,0.2,2016,Qtr 1,January,31
Barisal,0.2,2016,Qtr 1,February,1
Barisal,0.2,2016,Qtr 1,February,2
Barisal,0.2,2016,Qtr 1,February,3
