datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions
2012-04-09,"khulna,Bangladesh",33.9,20.3,28.0,38.5,20.3,29.9,23.1,77.2,13.5,100.0,100.0,rain,,,,23.0,188.5,1007.4,27.3,6.9,259.0,22.5,9.0,,2012-04-09T05:46:45,2012-04-09T18:20:20,0.58,"Rain, Partially cloudy"
2012-04-10,"khulna,Bangladesh",32.9,21.7,27.6,38.1,21.7,29.7,23.5,80.4,18.4,100.0,70.83,rain,,,,14.8,188.6,1008.5,18.5,6.1,249.8,21.6,8.0,,2012-04-10T05:45:50,2012-04-10T18:20:42,0.62,Rain
2012-04-11,"khulna,Bangladesh",33.0,21.3,27.8,36.5,21.3,29.5,22.7,76.2,1.8,100.0,62.5,rain,,,,15.5,175.0,1008.3,28.0,6.0,227.0,19.5,7.0,,2012-04-11T05:44:56,2012-04-11T18:21:04,0.65,"Rain, Partially cloudy"
2012-04-12,"khulna,Bangladesh",35.3,24.7,29.0,38.3,24.7,30.8,22.9,73.0,5.0,100.0,100.0,rain,,,,20.9,187.0,1005.6,45.6,6.4,258.5,22.2,9.0,,2012-04-12T05:44:02,2012-04-12T18:21:27,0.69,"Rain, Partially cloudy"
2012-04-13,"khulna,Bangladesh",32.9,23.8,27.8,37.1,23.8,29.8,23.7,80.0,2.9,100.0,50.0,rain,,,,16.9,183.0,1006.3,56.7,6.5,158.2,13.8,5.0,,2012-04-13T05:43:09,2012-04-13T18:21:50,0.75,"Rain, Partially cloudy"
2012-04-14,"khulna,Bangladesh",36.3,23.0,29.3,38.6,23.0,31.1,22.0,69.3,0.0,0.0,0.0,,,,,11.5,200.9,1008.1,55.7,6.4,234.6,20.2,8.0,,2012-04-14T05:42:16,2012-04-14T18:22:13,0.76,Partially cloudy
2012-04-15,"khulna,Bangladesh",37.1,23.7,30.0,44.4,23.7,32.4,22.4,68.3,0.0,0.0,0.0,,,,,11.9,205.5,1007.2,30.1,6.2,269.7,23.2,9.0,,2012-04-15T05:41:24,2012-04-15T18:22:36,0.79,Partially cloudy
2012-04-16,"khulna,Bangladesh",37.5,24.5,30.6,43.9,24.5,33.7,22.8,67.7,0.0,0.0,0.0,,,,,14.0,207.1,1006.4,15.8,6.9,278.6,23.9,9.0,,2012-04-16T05:40:33,2012-04-16T18:22:59,0.83,Clear
2012-04-17,"khulna,Bangladesh",38.0,25.1,31.0,40.5,25.1,33.3,22.2,65.2,0.0,0.0,0.0,,,,,13.3,221.4,1004.8,12.6,6.7,294.1,25.3,10.0,,2012-04-17T05:39:42,2012-04-17T18:23:22,0.86,Clear
2012-04-18,"khulna,Bangladesh",38.4,25.3,31.2,44.6,25.3,34.2,22.7,65.6,0.0,0.0,0.0,,,,,17.3,212.8,1003.5,22.7,6.7,292.6,25.1,10.0,,2012-04-18T05:38:51,2012-04-18T18:23:46,0.89,Partially cloudy
2012-04-19,"khulna,Bangladesh",38.5,25.5,31.2,46.4,25.5,35.0,23.6,68.7,0.0,0.0,0.0,,,,,18.7,205.5,1004.2,19.5,7.3,281.4,24.3,9.0,,2012-04-19T05:38:01,2012-04-19T18:24:10,0.93,Clear
2012-04-20,"khulna,Bangladesh",37.4,26.1,30.7,44.5,26.1,34.7,24.0,70.9,0.0,0.0,0.0,,,,,15.1,196.6,1005.7,45.9,6.9,240.7,20.7,9.0,,2012-04-20T05:37:12,2012-04-20T18:24:33,0.96,Partially cloudy
2012-04-21,"khulna,Bangladesh",39.1,25.6,31.5,47.1,25.6,34.6,22.7,66.0,0.3,100.0,12.5,rain,,,,13.0,206.4,1005.1,10.8,7.8,303.5,26.4,10.0,,2012-04-21T05:36:24,2012-04-21T18:24:58,0.0,Rain
2012-04-22,"khulna,Bangladesh",40.4,25.6,32.3,41.6,25.6,34.6,21.4,61.4,0.0,0.0,0.0,,,,,15.1,233.8,1003.3,6.3,7.6,305.4,26.4,10.0,,2012-04-22T05:35:36,2012-04-22T18:25:22,0.03,Clear
2012-04-23,"khulna,Bangladesh",38.8,25.9,31.3,42.1,25.9,35.1,23.4,67.3,1.8,100.0,33.33,rain,,,,18.4,216.3,1003.4,32.5,6.5,257.1,22.2,9.0,,2012-04-23T05:34:49,2012-04-23T18:25:46,0.07,"Rain, Partially cloudy"
2012-04-24,"khulna,Bangladesh",38.7,26.2,31.9,45.4,26.2,36.0,23.5,65.6,2.3,100.0,37.5,rain,,,,18.4,204.8,1004.2,9.3,7.6,289.4,25.1,9.0,,2012-04-24T05:34:02,2012-04-24T18:26:11,0.1,Rain
2012-04-25,"khulna,Bangladesh",38.6,25.0,31.4,46.0,25.0,34.5,22.7,64.7,2.8,100.0,62.5,rain,,,,17.3,202.3,1004.8,12.1,6.5,300.1,26.0,10.0,,2012-04-25T05:33:16,2012-04-25T18:26:36,0.13,Rain
2012-04-26,"khulna,Bangladesh",36.7,23.7,30.6,45.1,23.7,33.9,23.0,67.1,1.4,100.0,16.67,rain,,,,18.7,206.7,1006.4,22.4,6.6,263.5,22.8,8.0,,2012-04-26T05:32:32,2012-04-26T18:27:01,0.17,"Rain, Partially cloudy"
2012-04-27,"khulna,Bangladesh",39.1,27.3,31.9,43.2,31.4,36.2,23.2,64.2,0.2,100.0,8.33,rain,,,,22.7,208.9,1004.2,30.6,8.9,262.6,22.6,9.0,,2012-04-27T05:31:47,2012-04-27T18:27:26,0.2,"Rain, Partially cloudy"
2012-04-28,"khulna,Bangladesh",38.8,25.3,31.8,47.9,25.3,36.9,24.0,67.3,1.9,100.0,45.83,rain,,,,23.4,211.8,1002.5,16.2,7.4,288.2,24.9,9.0,,2012-04-28T05:31:04,2012-04-28T18:27:52,0.23,Rain
2012-04-29,"khulna,Bangladesh",40.0,27.3,32.6,47.2,31.3,36.8,22.6,60.6,0.0,0.0,0.0,,,,,21.2,208.8,1002.0,10.9,6.5,298.9,25.7,10.0,,2012-04-29T05:30:22,2012-04-29T18:28:18,0.25,Clear
2012-04-30,"khulna,Bangladesh",38.8,26.6,31.9,48.9,26.6,37.0,23.6,65.6,1.1,100.0,37.5,rain,,,,24.8,202.5,1001.4,19.8,7.9,299.6,25.9,10.0,,2012-04-30T05:29:40,2012-04-30T18:28:44,0.3,Rain
2012-05-01,"khulna,Bangladesh",37.5,22.1,30.8,48.3,22.1,35.7,23.9,70.0,6.2,100.0,100.0,rain,,,,21.6,193.3,1002.8,56.3,7.8,276.5,23.8,9.0,,2012-05-01T05:28:59,2012-05-01T18:29:10,0.33,"Rain, Partially cloudy"
2012-05-02,"khulna,Bangladesh",37.1,24.7,30.5,44.0,24.7,35.2,24.4,73.2,9.0,100.0,100.0,rain,,,,17.3,192.3,1004.9,75.0,6.8,258.3,22.3,8.0,,2012-05-02T05:28:19,2012-05-02T18:29:36,0.37,"Rain, Partially cloudy"
2012-05-03,"khulna,Bangladesh",36.8,23.7,30.3,42.9,23.7,34.0,23.8,71.8,9.8,100.0,87.5,rain,,,,14.0,200.6,1004.1,68.5,6.8,256.3,22.2,9.0,,2012-05-03T05:27:40,2012-05-03T18:30:02,0.4,"Rain, Partially cloudy"
2012-05-04,"khulna,Bangladesh",33.5,22.8,28.2,36.1,22.8,29.8,22.6,74.2,7.0,100.0,62.5,rain,,,,14.8,166.6,1005.5,68.3,6.0,210.9,18.2,6.0,,2012-05-04T05:27:02,2012-05-04T18:30:29,0.44,"Rain, Partially cloudy"
2012-05-05,"khulna,Bangladesh",32.9,21.7,28.3,39.0,21.7,30.0,22.0,71.0,0.0,0.0,0.0,,,,,6.8,172.5,1005.5,70.7,6.9,123.2,10.7,4.0,,2012-05-05T05:26:25,2012-05-05T18:30:56,0.47,Partially cloudy
2012-05-06,"khulna,Bangladesh",38.6,23.7,31.0,42.6,23.7,33.0,21.0,60.5,0.0,0.0,0.0,,,,,7.9,297.5,1005.1,34.9,5.3,288.5,24.9,9.0,,2012-05-06T05:25:49,2012-05-06T18:31:23,0.5,Partially cloudy
2012-05-07,"khulna,Bangladesh",39.6,24.4,31.6,42.5,24.4,33.7,21.2,60.2,0.0,0.0,0.0,,,,,11.5,240.8,1004.1,35.5,6.7,287.1,24.7,9.0,,2012-05-07T05:25:14,2012-05-07T18:31:50,0.54,Partially cloudy
2012-05-08,"khulna,Bangladesh",39.1,25.3,31.5,45.8,25.3,33.8,21.7,61.6,0.0,0.0,0.0,,,,,16.2,200.1,1004.0,44.7,6.9,288.4,24.9,9.0,,2012-05-08T05:24:39,2012-05-08T18:32:17,0.57,Partially cloudy
2012-05-09,"khulna,Bangladesh",35.8,26.0,30.5,44.2,26.0,33.9,23.2,68.1,0.0,0.0,0.0,,,,,14.4,184.0,1005.9,60.6,7.1,195.8,16.7,6.0,,2012-05-09T05:24:06,2012-05-09T18:32:44,0.6,Partially cloudy
2012-05-10,"khulna,Bangladesh",34.1,26.7,29.9,45.4,26.7,34.3,24.3,73.6,0.0,0.0,0.0,,,,,10.4,195.4,1008.1,64.0,6.9,133.3,11.5,4.0,,2012-05-10T05:23:34,2012-05-10T18:33:12,0.64,Partially cloudy
2012-05-11,"khulna,Bangladesh",36.5,25.9,30.7,46.1,25.9,34.7,23.9,69.9,0.2,100.0,8.33,rain,,,,16.2,203.1,1005.7,46.4,7.8,236.2,20.2,8.0,,2012-05-11T05:23:03,2012-05-11T18:33:39,0.67,"Rain, Partially cloudy"
2012-05-12,"khulna,Bangladesh",36.8,26.7,31.1,46.6,26.7,36.3,24.4,70.5,0.2,100.0,8.33,rain,,,,18.0,202.5,1002.9,57.0,6.9,225.4,19.4,8.0,,2012-05-12T05:22:33,2012-05-12T18:34:07,0.71,"Rain, Partially cloudy"
2012-05-13,"khulna,Bangladesh",35.1,27.6,30.9,47.2,32.7,37.3,25.3,74.0,0.0,0.0,0.0,,,,,20.7,203.7,1002.4,61.5,6.8,122.6,10.5,4.0,,2012-05-13T05:22:04,2012-05-13T18:34:35,0.75,Partially cloudy
2012-05-14,"khulna,Bangladesh",37.7,27.9,32.4,49.7,33.5,39.6,25.3,69.4,0.0,0.0,0.0,,,,,18.0,203.1,1001.9,50.6,6.8,185.4,16.0,6.0,,2012-05-14T05:21:36,2012-05-14T18:35:02,0.77,Partially cloudy
2012-05-15,"khulna,Bangladesh",37.3,28.6,32.2,51.6,34.5,39.5,25.2,69.0,0.3,100.0,12.5,rain,,,,19.8,204.5,1003.3,60.7,6.9,159.2,14.0,5.0,,2012-05-15T05:21:09,2012-05-15T18:35:30,0.81,"Rain, Partially cloudy"
2012-05-16,"khulna,Bangladesh",39.3,27.0,32.5,53.6,30.6,38.2,23.7,64.0,0.0,0.0,0.0,,,,,17.3,190.8,1001.3,43.6,7.8,227.9,19.9,7.0,,2012-05-16T05:20:43,2012-05-16T18:35:58,0.84,Partially cloudy
2012-05-17,"khulna,Bangladesh",41.3,27.6,33.9,50.9,32.4,39.6,23.5,59.9,0.3,100.0,8.33,rain,,,,16.2,193.5,1000.4,48.2,6.6,255.2,22.1,8.0,,2012-05-17T05:20:18,2012-05-17T18:36:26,0.87,"Rain, Partially cloudy"
2012-05-18,"khulna,Bangladesh",37.5,28.3,32.5,52.2,33.9,38.9,24.4,65.2,1.5,100.0,25.0,rain,,,,13.3,175.2,1001.7,53.5,7.6,158.9,13.6,5.0,,2012-05-18T05:19:55,2012-05-18T18:36:54,0.91,"Rain, Partially cloudy"
2012-05-19,"khulna,Bangladesh",37.3,26.1,32.2,51.9,26.1,38.3,24.4,66.3,0.3,100.0,12.5,rain,,,,11.9,198.1,1002.3,55.1,7.4,165.8,14.2,6.0,,2012-05-19T05:19:32,2012-05-19T18:37:22,0.94,"Rain, Partially cloudy"
2012-05-20,"khulna,Bangladesh",40.0,27.5,33.4,54.0,32.1,39.7,24.0,62.6,0.6,100.0,25.0,rain,,,,14.0,154.7,1002.7,62.5,8.4,226.3,19.4,7.0,,2012-05-20T05:19:11,2012-05-20T18:37:49,0.98,"Rain, Partially cloudy"
2012-05-21,"khulna,Bangladesh",37.3,25.8,32.5,50.4,25.8,38.2,23.7,63.2,0.8,100.0,33.33,rain,,,,14.0,195.4,1001.9,74.5,8.8,167.1,14.3,5.0,,2012-05-21T05:18:51,2012-05-21T18:38:17,0.0,"Rain, Partially cloudy"
2012-05-22,"khulna,Bangladesh",39.4,28.2,33.1,48.2,34.1,40.0,24.7,65.2,0.0,0.0,0.0,,,,,17.6,202.2,1002.1,68.8,8.0,210.1,18.0,7.0,,2012-05-22T05:18:32,2012-05-22T18:38:45,0.04,Partially cloudy
2012-05-23,"khulna,Bangladesh",38.8,28.8,32.8,50.8,36.0,40.2,25.1,67.3,0.0,0.0,0.0,,,,,19.4,194.5,1001.5,74.5,8.4,182.6,15.6,6.0,,2012-05-23T05:18:14,2012-05-23T18:39:12,0.08,Partially cloudy
2012-05-24,"khulna,Bangladesh",38.8,28.4,32.8,55.1,35.0,40.1,24.9,66.6,0.0,0.0,0.0,,,,,20.9,184.5,999.6,70.3,6.6,179.0,15.6,6.0,,2012-05-24T05:17:57,2012-05-24T18:39:39,0.11,Partially cloudy
2012-05-25,"khulna,Bangladesh",38.5,28.7,32.9,52.6,34.4,40.2,24.9,65.2,0.0,0.0,0.0,,,,,19.1,184.7,999.3,73.7,7.4,182.1,15.6,6.0,,2012-05-25T05:17:41,2012-05-25T18:40:07,0.15,Partially cloudy
2012-05-26,"khulna,Bangladesh",37.3,28.6,32.6,50.7,35.5,40.0,25.2,67.8,0.0,0.0,0.0,,,,,15.5,183.9,1001.1,71.1,7.5,150.4,12.9,5.0,,2012-05-26T05:17:27,2012-05-26T18:40:34,0.18,Partially cloudy
2012-05-27,"khulna,Bangladesh",35.6,28.7,31.5,51.4,35.6,40.0,26.3,75.6,7.7,100.0,62.5,rain,,,,16.2,184.3,1002.6,70.1,7.6,116.3,10.1,4.0,,2012-05-27T05:17:13,2012-05-27T18:41:01,0.22,"Rain, Partially cloudy"
2012-05-28,"khulna,Bangladesh",33.8,27.6,30.4,44.9,32.6,37.9,26.3,79.9,8.7,100.0,50.0,rain,,,,11.9,186.3,1000.1,81.1,6.0,121.9,10.5,4.0,,2012-05-28T05:17:01,2012-05-28T18:41:27,0.25,"Rain, Partially cloudy"
2012-05-29,"khulna,Bangladesh",37.3,27.4,31.7,48.9,32.6,38.8,25.5,72.5,0.0,0.0,0.0,,,,,13.3,189.2,1001.5,82.3,7.2,193.5,16.7,7.0,,2012-05-29T05:16:50,2012-05-29T18:41:54,0.25,Partially cloudy
2012-05-30,"khulna,Bangladesh",35.9,27.6,31.5,49.3,33.2,38.3,25.2,72.0,0.0,0.0,0.0,,,,,11.2,189.9,1000.1,84.2,7.2,152.6,13.1,5.0,,2012-05-30T05:16:40,2012-05-30T18:42:20,0.32,Partially cloudy
2012-05-31,"khulna,Bangladesh",36.7,28.1,31.3,44.9,33.9,37.7,25.0,71.8,1.2,100.0,50.0,rain,,,,18.0,201.9,998.7,75.0,6.0,175.5,15.3,6.0,,2012-05-31T05:16:31,2012-05-31T18:42:45,0.35,"Rain, Partially cloudy"
2012-06-01,"khulna,Bangladesh",35.9,27.6,30.9,44.1,33.5,37.7,25.7,76.6,7.5,100.0,100.0,rain,,,,14.4,190.9,999.1,81.1,6.5,186.2,16.0,6.0,,2012-06-01T05:16:24,2012-06-01T18:43:11,0.39,"Rain, Partially cloudy"
2012-06-02,"khulna,Bangladesh",37.8,26.9,31.6,49.3,31.1,38.9,25.8,74.7,3.7,100.0,50.0,rain,,,,19.8,178.9,998.6,71.4,7.8,221.3,19.0,8.0,,2012-06-02T05:16:17,2012-06-02T18:43:36,0.42,"Rain, Partially cloudy"
2012-06-03,"khulna,Bangladesh",36.2,28.9,31.9,52.2,37.1,41.3,26.8,76.3,0.0,0.0,0.0,,,,,20.9,187.2,996.5,85.8,6.7,138.8,12.0,5.0,,2012-06-03T05:16:12,2012-06-03T18:44:01,0.46,Partially cloudy
2012-06-04,"khulna,Bangladesh",38.3,29.8,32.9,55.8,37.9,42.4,26.5,71.1,1.7,100.0,50.0,rain,,,,24.1,190.5,996.2,75.1,8.1,179.5,15.5,6.0,,2012-06-04T05:16:07,2012-06-04T18:44:25,0.5,"Rain, Partially cloudy"
2012-06-05,"khulna,Bangladesh",35.8,29.1,31.9,53.6,37.6,41.8,27.0,76.6,2.0,100.0,58.33,rain,,,,16.6,167.4,997.9,75.0,7.6,150.5,12.9,5.0,,2012-06-05T05:16:04,2012-06-05T18:44:49,0.53,"Rain, Partially cloudy"
2012-06-06,"khulna,Bangladesh",37.0,28.4,32.1,54.9,36.1,41.1,26.4,74.8,1.4,100.0,33.33,rain,,,,14.0,147.1,998.3,62.3,7.9,168.7,14.5,6.0,,2012-06-06T05:16:02,2012-06-06T18:45:12,0.56,"Rain, Partially cloudy"
2012-06-07,"khulna,Bangladesh",36.5,28.4,31.9,51.6,36.0,41.1,26.6,76.0,2.0,100.0,66.67,rain,,,,14.4,164.7,998.0,61.8,6.4,138.5,11.8,4.0,,2012-06-07T05:16:01,2012-06-07T18:45:35,0.59,"Rain, Partially cloudy"
2012-06-08,"khulna,Bangladesh",37.5,26.2,32.5,49.3,26.2,40.3,25.7,70.2,1.0,100.0,41.67,rain,,,,11.9,203.4,998.9,54.4,7.9,193.8,16.8,6.0,,2012-06-08T05:16:01,2012-06-08T18:45:57,0.62,"Rain, Partially cloudy"
2012-06-09,"khulna,Bangladesh",37.0,28.5,31.7,53.6,34.6,39.9,26.0,73.6,0.8,100.0,33.33,rain,,,,15.8,204.2,998.0,69.6,7.4,134.2,11.5,4.0,,2012-06-09T05:16:02,2012-06-09T18:46:19,0.66,"Rain, Partially cloudy"
2012-06-10,"khulna,Bangladesh",36.5,27.7,31.4,56.2,32.5,38.6,25.5,73.0,0.5,100.0,20.83,rain,,,,17.3,183.2,997.2,73.9,7.3,144.9,12.6,5.0,,2012-06-10T05:16:05,2012-06-10T18:46:40,0.69,"Rain, Partially cloudy"
2012-06-11,"khulna,Bangladesh",36.6,28.3,31.7,55.1,34.8,40.3,26.3,75.5,0.2,100.0,8.33,rain,,,,18.7,164.5,997.6,63.4,7.7,139.6,12.2,5.0,,2012-06-11T05:16:08,2012-06-11T18:47:01,0.75,"Rain, Partially cloudy"
2012-06-12,"khulna,Bangladesh",39.4,27.9,32.8,52.4,33.9,40.5,25.6,69.7,0.0,0.0,0.0,,,,,16.2,172.5,999.7,71.9,7.2,260.3,22.4,9.0,,2012-06-12T05:16:12,2012-06-12T18:47:21,0.76,Partially cloudy
2012-06-13,"khulna,Bangladesh",37.0,28.6,32.0,55.3,35.8,40.0,25.8,72.0,0.0,0.0,0.0,,,,,19.1,186.8,1000.7,74.1,7.5,152.0,13.2,5.0,,2012-06-13T05:16:17,2012-06-13T18:47:40,0.79,Partially cloudy
2012-06-14,"khulna,Bangladesh",36.1,29.1,31.4,52.1,36.1,39.5,26.0,74.1,0.0,0.0,0.0,,,,,24.8,205.8,1000.6,81.7,7.0,120.3,10.4,4.0,,2012-06-14T05:16:24,2012-06-14T18:47:58,0.82,Partially cloudy
2012-06-15,"khulna,Bangladesh",35.1,29.2,31.2,56.3,36.6,40.5,26.6,77.2,1.9,100.0,50.0,rain,,,,28.1,203.6,998.2,85.3,7.7,88.0,7.6,3.0,,2012-06-15T05:16:31,2012-06-15T18:48:16,0.86,"Rain, Partially cloudy"
2012-06-16,"khulna,Bangladesh",32.4,28.3,30.2,46.7,34.3,38.4,26.6,81.6,5.6,100.0,75.0,rain,,,,24.5,207.8,996.9,90.1,6.9,91.4,7.9,3.0,,2012-06-16T05:16:39,2012-06-16T18:48:33,0.89,"Rain, Overcast"
2012-06-17,"khulna,Bangladesh",35.4,26.4,30.5,45.5,26.4,35.6,24.5,72.6,0.9,100.0,37.5,rain,,,,15.1,194.2,997.4,85.6,7.4,179.1,15.5,6.0,,2012-06-17T05:16:48,2012-06-17T18:48:50,0.92,"Rain, Partially cloudy"
2012-06-18,"khulna,Bangladesh",38.6,26.9,31.9,43.9,30.8,37.4,24.3,67.9,0.9,100.0,37.5,rain,,,,16.2,169.1,997.8,60.4,7.6,290.8,25.1,9.0,,2012-06-18T05:16:58,2012-06-18T18:49:05,0.95,"Rain, Partially cloudy"
2012-06-19,"khulna,Bangladesh",36.3,27.3,31.0,43.0,31.8,37.0,25.0,72.6,3.2,100.0,100.0,rain,,,,15.5,153.9,995.5,87.8,7.4,236.1,20.4,9.0,,2012-06-19T05:17:09,2012-06-19T18:49:20,0.0,"Rain, Partially cloudy"
2012-06-20,"khulna,Bangladesh",37.0,27.8,30.9,44.0,33.5,38.0,25.8,76.4,14.2,100.0,100.0,rain,,,,16.9,207.3,993.8,81.5,6.3,208.1,17.8,8.0,,2012-06-20T05:17:21,2012-06-20T18:49:34,0.02,"Rain, Partially cloudy"
2012-06-21,"khulna,Bangladesh",33.4,27.4,29.9,44.6,32.6,37.3,26.5,83.2,27.5,100.0,100.0,rain,,,,23.4,166.5,995.2,92.4,6.7,202.9,17.6,7.0,,2012-06-21T05:17:34,2012-06-21T18:49:47,0.06,"Rain, Overcast"
2012-06-22,"khulna,Bangladesh",33.6,27.2,29.7,42.3,31.8,36.4,26.1,82.1,11.6,100.0,100.0,rain,,,,25.2,172.3,997.2,84.1,6.7,199.1,17.1,7.0,,2012-06-22T05:17:47,2012-06-22T18:49:59,0.09,"Rain, Partially cloudy"
2012-06-23,"khulna,Bangladesh",33.2,27.1,29.4,40.3,31.5,35.8,26.0,82.5,18.2,100.0,100.0,rain,,,,22.7,199.5,998.0,90.2,6.7,190.7,16.5,7.0,,2012-06-23T05:18:01,2012-06-23T18:50:10,0.13,"Rain, Overcast"
2012-06-24,"khulna,Bangladesh",31.0,25.2,28.3,39.4,25.2,33.9,26.2,88.5,29.1,100.0,100.0,rain,,,,23.0,217.9,997.5,93.8,6.1,129.1,11.2,4.0,,2012-06-24T05:18:16,2012-06-24T18:50:20,0.16,"Rain, Overcast"
2012-06-25,"khulna,Bangladesh",29.3,26.6,28.0,36.1,26.6,32.9,25.8,88.4,8.3,100.0,91.67,rain,,,,26.3,213.4,1000.3,92.8,5.9,73.3,6.3,2.0,,2012-06-25T05:18:32,2012-06-25T18:50:29,0.2,"Rain, Overcast"
2012-06-26,"khulna,Bangladesh",32.9,27.0,29.2,40.9,30.9,35.3,25.8,82.7,1.2,100.0,37.5,rain,,,,23.8,212.7,,83.4,,158.0,13.7,5.0,,2012-06-26T05:18:49,2012-06-26T18:50:38,0.23,"Rain, Partially cloudy"
2012-06-27,"khulna,Bangladesh",32.3,27.3,29.2,40.9,31.9,35.6,26.2,84.5,0.0,0.0,0.0,,,,,20.9,204.9,,93.7,,100.3,8.7,3.0,,2012-06-27T05:19:06,2012-06-27T18:50:45,0.25,Overcast
2012-06-28,"khulna,Bangladesh",36.0,26.8,30.9,43.9,30.5,37.4,25.6,75.8,0.0,0.0,0.0,,,,,13.3,209.3,,41.5,,234.1,20.3,8.0,,2012-06-28T05:19:24,2012-06-28T18:50:51,0.3,Partially cloudy
2012-06-29,"khulna,Bangladesh",36.7,26.9,30.4,40.9,31.0,36.8,25.6,77.5,0.0,0.0,0.0,,,,,10.1,195.4,997.0,75.2,,148.8,13.0,4.0,,2012-06-29T05:19:42,2012-06-29T18:50:57,0.34,Partially cloudy
2012-06-30,"khulna,Bangladesh",33.6,27.2,29.7,41.4,31.9,36.2,26.0,81.8,0.1,100.0,4.17,rain,,,,11.5,196.8,,69.4,,161.0,13.8,6.0,,2012-06-30T05:20:01,2012-06-30T18:51:01,0.38,"Rain, Partially cloudy"
2012-07-01,"khulna,Bangladesh",35.0,26.6,29.9,42.2,26.6,35.2,25.2,78.1,0.8,100.0,12.5,rain,,,,21.6,141.1,,78.8,,274.2,23.7,9.0,,2012-07-01T05:20:20,2012-07-01T18:51:03,0.41,"Rain, Partially cloudy"
2012-07-02,"khulna,Bangladesh",33.7,26.1,29.1,40.2,26.1,32.9,24.8,79.1,3.9,100.0,79.17,rain,,,,25.2,125.3,,51.3,,295.7,25.5,9.0,,2012-07-02T05:20:40,2012-07-02T18:51:05,0.45,"Rain, Partially cloudy"
2012-07-03,"khulna,Bangladesh",34.2,26.8,29.8,41.4,30.5,35.3,25.3,78.4,7.4,100.0,100.0,rain,,,,25.6,172.9,,92.9,,303.7,26.3,9.0,,2012-07-03T05:21:01,2012-07-03T18:51:06,0.48,"Rain, Overcast"
2012-07-04,"khulna,Bangladesh",33.0,26.4,29.1,40.0,26.4,34.3,25.7,82.9,9.9,100.0,100.0,rain,,,,20.2,174.9,996.4,89.3,6.0,224.3,19.4,7.0,,2012-07-04T05:21:22,2012-07-04T18:51:06,0.5,"Rain, Partially cloudy"
2012-07-05,"khulna,Bangladesh",32.1,27.0,29.2,42.3,31.3,36.2,26.6,86.7,19.0,100.0,100.0,rain,,,,22.0,180.8,998.3,90.2,6.2,196.5,17.0,6.0,,2012-07-05T05:21:44,2012-07-05T18:51:04,0.55,"Rain, Overcast"
2012-07-06,"khulna,Bangladesh",33.7,27.0,29.5,42.8,31.3,36.7,26.7,86.0,13.1,100.0,100.0,rain,,,,16.9,173.1,998.6,91.6,7.1,235.3,20.4,7.0,,2012-07-06T05:22:06,2012-07-06T18:51:02,0.58,"Rain, Overcast"
2012-07-07,"khulna,Bangladesh",32.8,26.4,29.0,43.6,26.4,34.9,26.2,85.8,11.5,100.0,100.0,rain,,,,13.3,188.6,997.1,90.6,6.5,169.5,14.4,5.0,,2012-07-07T05:22:29,2012-07-07T18:50:58,0.61,"Rain, Overcast"
2012-07-08,"khulna,Bangladesh",33.3,26.2,29.1,41.3,26.2,34.4,26.0,84.5,3.8,100.0,83.33,rain,,,,18.7,177.2,996.8,81.4,6.1,250.7,21.7,8.0,,2012-07-08T05:22:52,2012-07-08T18:50:54,0.64,"Rain, Partially cloudy"
2012-07-09,"khulna,Bangladesh",33.2,26.5,29.2,42.5,26.5,34.4,25.8,83.3,5.0,100.0,95.83,rain,,,,22.7,166.3,999.1,53.4,5.7,287.0,24.9,9.0,,2012-07-09T05:23:15,2012-07-09T18:50:48,0.68,"Rain, Partially cloudy"
2012-07-10,"khulna,Bangladesh",32.6,26.6,29.1,45.4,26.6,34.6,26.1,84.9,9.2,100.0,79.17,rain,,,,19.8,188.7,1002.6,68.5,6.7,249.9,21.4,8.0,,2012-07-10T05:23:39,2012-07-10T18:50:41,0.71,"Rain, Partially cloudy"
2012-07-11,"khulna,Bangladesh",33.2,26.2,29.3,44.7,26.2,35.1,26.2,84.6,10.2,100.0,95.83,rain,,,,16.6,206.7,1002.7,74.9,6.7,249.8,21.7,8.0,,2012-07-11T05:24:02,2012-07-11T18:50:32,0.75,"Rain, Partially cloudy"
2012-07-12,"khulna,Bangladesh",32.8,27.1,29.4,47.1,31.7,37.1,26.9,87.2,7.0,100.0,100.0,rain,,,,16.6,209.3,1002.2,90.0,7.0,176.3,15.3,6.0,,2012-07-12T05:24:27,2012-07-12T18:50:23,0.77,"Rain, Partially cloudy"
2012-07-13,"khulna,Bangladesh",33.4,27.1,29.3,46.4,31.6,36.6,26.8,87.0,8.3,100.0,100.0,rain,,,,18.7,213.9,1001.5,91.8,6.2,165.7,14.2,5.0,,2012-07-13T05:24:51,2012-07-13T18:50:12,0.81,"Rain, Overcast"
2012-07-14,"khulna,Bangladesh",32.6,27.1,28.7,47.3,31.8,35.8,27.1,91.3,14.6,100.0,100.0,rain,,,,17.3,206.6,1000.4,91.3,6.0,104.5,8.8,3.0,,2012-07-14T05:25:16,2012-07-14T18:50:01,0.84,"Rain, Overcast"
